,recid,radate,assignmt,site,training,afdc,sex,class_tr,ojt_jsa,oth_serv,bdate,age,earnings,prevearn,married,pbhous,hsorged,black,hispanic,age2225,age2629,age3035,age3644,age4554,f2sms,wkless13
172,300316,1988-11-28,1,SM,1,0,0,1,0,0,1956-01-05,32,22636.0,5200.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
173,300317,1989-01-10,1,CC,0,0,0,0,1,0,1951-06-15,37,22895.0,3000.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
174,300318,1989-07-28,1,IN,0,0,0,0,0,1,1957-08-18,31,9343.0,11475.0,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0.0
175,300320,1988-01-13,1,IN,0,0,0,0,1,0,1933-01-30,54,17181.0,8786.0,0.0,0.0,1.0,0,0,0,0,0,0,1,1,0.0
176,300322,1989-01-24,1,SM,1,0,0,1,0,0,1956-07-30,32,1611.0,550.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
177,300325,1988-08-19,0,OH,0,1,0,1,0,0,1964-12-01,23,1455.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0,1,1.0
178,300326,1988-04-06,1,LC,1,0,1,0,0,1,1963-07-06,24,14757.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,1,1.0
179,300327,1988-11-30,1,NE,0,1,0,1,0,0,1950-10-23,38,0.0,3792.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0.0
180,300330,1988-07-29,1,IN,0,0,1,0,1,0,1961-12-13,26,11636.0,300.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0
181,300331,1989-05-17,1,NE,1,1,0,0,0,1,1955-01-10,34,201.0,200.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1.0
182,300332,1989-06-08,1,NE,0,0,1,0,1,0,1961-05-18,28,17739.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,1.0
183,300333,1988-02-23,0,PR,0,0,1,0,1,0,1948-10-02,39,8284.0,2800.0,0.0,0.0,1.0,0,0,0,0,0,1,0,1,0.0
184,300335,1988-03-07,1,CV,0,0,0,0,1,0,1920-06-25,67,0.0,2444.656,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0.0
185,300336,1989-07-26,1,IN,1,1,0,0,1,0,1961-05-21,28,31312.0,5400.0,0.0,0.11530664,1.0,0,0,0,1,0,0,0,0,0.0
186,300337,1988-10-11,1,JK,1,0,1,1,0,0,1953-04-06,35,17038.0,1400.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0.0
187,300340,1988-10-26,1,NE,1,0,1,0,1,0,1951-08-08,37,325.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,1,1.0
188,300343,1988-09-08,1,LC,1,0,1,1,0,0,1956-12-31,31,17160.0,15000.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
189,300344,1988-12-08,1,PR,1,0,0,1,0,0,1954-03-06,34,19329.0,3800.0,1.0,0.0,0.71640396,0,1,0,0,1,0,0,0,0.0
190,300345,1989-05-26,0,IN,0,0,0,0,0,1,1941-02-24,48,15841.0,7500.0,0.0,0.0,0.71640396,0,0,0,0,0,0,1,0,0.5332298
191,300346,1988-05-17,0,HF,0,0,1,0,1,0,1954-01-03,34,7551.0,2100.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
192,300347,1988-02-26,1,JK,1,1,0,0,1,0,1948-06-23,39,15.0,2444.656,0.0,0.0,1.0,1,0,0,0,0,1,0,1,0.5332298
193,300351,1988-08-01,1,CV,0,0,1,0,0,1,1961-01-06,27,4939.0,4103.911,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0
194,300352,1989-09-28,1,PR,0,0,1,0,0,1,1949-09-20,40,65781.0,4103.911,1.0,0.0,0.68767726,0,0,0,0,0,1,0,0,0.0
195,300353,1989-03-15,0,IN,0,0,1,0,1,0,1948-09-29,40,1956.0,3900.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0
196,300355,1988-02-25,1,MD,1,0,0,0,1,0,1963-08-02,24,0.0,5000.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0.0
197,300356,1988-02-05,1,CV,0,0,1,0,0,1,1965-01-08,23,4446.0,98.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0.40733594
198,300359,1988-07-20,1,CI,1,1,1,0,1,0,1961-02-21,27,9449.0,5915.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0
199,300360,1989-04-21,1,IN,0,0,0,0,0,1,1951-12-12,37,31774.0,1300.0,0.21116078,0.0,1.0,0,0,0,0,0,1,0,0,1.0
200,300361,1988-08-03,0,MN,0,0,0,1,0,0,1958-02-03,30,15361.0,2444.656,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.5332298
201,300362,1989-01-04,1,CI,1,0,0,1,0,0,1960-04-13,28,27546.0,0.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,1.0
202,300363,1988-01-21,1,CV,0,0,1,0,0,1,1960-11-26,27,1440.0,400.0,0.33528507,0.0,0.0,0,0,0,1,0,0,0,0,1.0
203,300366,1988-06-17,1,IN,1,0,1,0,0,1,1963-10-28,24,14295.0,300.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0.40733594
204,300367,1988-01-29,0,IN,0,0,1,0,1,0,1961-07-12,26,57159.0,4103.911,1.0,0.0,1.0,0,1,0,1,0,0,0,0,0.0
205,300368,1988-04-07,0,MD,0,1,0,1,0,0,1948-12-10,39,285.0,2444.656,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0.5332298
206,300372,1988-11-22,1,NE,1,0,1,1,0,0,1956-02-29,32,7898.0,3235.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0.0
207,300373,1988-04-21,0,IN,0,0,0,0,1,0,1928-03-25,60,34745.0,7000.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0.0
208,300375,1988-04-27,0,LC,0,0,0,1,0,0,1956-09-18,31,3779.0,4000.0,0.21116078,0.0,1.0,0,0,0,0,1,0,0,1,0.5332298
209,300376,1988-04-29,1,CV,1,0,0,1,0,0,1961-04-19,27,247.0,150.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,1.0
210,300380,1988-11-23,0,IN,0,1,0,0,1,0,1965-06-25,23,22289.0,2808.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0.0
211,300381,1989-03-28,1,IN,1,0,1,0,1,0,1952-11-10,36,8550.0,6000.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0.40733594
212,300383,1989-07-28,1,IN,0,0,1,0,0,1,1965-02-28,24,700.0,0.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,1.0
213,300384,1989-06-30,0,CI,0,0,0,0,1,0,1943-03-02,46,16977.0,2160.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0.0
214,300385,1988-03-08,1,CV,0,0,0,0,1,0,1957-08-21,30,19416.0,1000.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0
215,300387,1989-04-24,1,LC,1,0,1,1,0,0,1948-02-23,41,35986.0,3593.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
216,300390,1988-10-12,1,JK,1,1,0,0,1,0,1961-06-20,27,7591.0,300.0,0.0,0.0,1.0,1,0,0,1,0,0,0,1,0.0
217,300391,1988-09-30,1,CV,1,0,1,0,1,0,1962-02-05,26,21561.0,600.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0.0
218,300392,1988-05-04,1,IN,0,0,0,0,0,1,1958-11-18,29,4968.0,3000.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0
219,300393,1988-02-11,0,PR,0,1,0,0,0,1,1945-11-29,42,13367.0,2000.0,0.0,0.0,1.0,0,1,0,0,0,1,0,0,0.0
220,300394,1988-06-03,1,LC,1,0,0,0,0,1,1959-07-14,28,15471.0,8125.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0
221,300395,1988-03-15,1,CV,0,0,1,0,0,1,1953-09-17,34,6489.0,400.0,1.0,0.0,1.0,1,0,0,0,1,0,0,1,1.0
222,300398,1989-01-10,0,CC,0,0,0,0,1,0,1961-06-11,27,337.0,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0,1,1.0
223,300400,1989-03-24,1,IN,0,0,1,0,1,0,1959-01-23,30,510.0,4103.911,1.0,0.0,1.0,1,0,0,0,1,0,0,0,0.0
224,300403,1989-08-14,1,LC,1,0,1,0,0,1,1952-01-25,37,62715.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1.0
225,300404,1988-10-31,1,PR,1,0,1,0,0,1,1956-02-09,32,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1.0
226,300407,1988-02-24,1,IN,1,0,0,0,1,0,1962-09-05,25,56963.0,3500.0,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0.0
227,300408,1988-01-08,1,CC,1,0,1,0,0,1,1956-06-05,31,4998.0,200.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1.0
228,300411,1988-12-15,1,LC,1,0,0,0,0,1,1952-12-19,35,0.0,1440.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
229,300412,1989-02-16,1,SM,1,0,0,0,0,1,1961-01-29,28,22951.0,1300.0,0.21116078,0.0,1.0,0,0,0,1,0,0,0,1,1.0
230,300415,1988-04-20,1,IN,1,0,1,0,1,0,1939-04-22,48,43748.0,12500.0,1.0,0.0,1.0,0,0,0,0,0,0,1,1,0.0
231,300418,1988-11-01,0,CC,0,0,1,0,1,0,1951-10-29,37,79720.0,1000.0,0.33528507,1.0,0.68767726,0,1,0,0,0,1,0,0,1.0
232,300420,1989-06-20,1,NE,1,1,0,1,0,0,1961-06-04,28,5130.0,3400.0,0.0,1.0,0.71640396,1,0,0,1,0,0,0,0,0.0
233,300421,1988-08-25,1,CC,1,0,0,1,0,0,1958-04-10,30,2613.0,0.0,1.0,1.0,0.0,0,1,0,0,1,0,0,0,1.0
234,300422,1988-06-15,1,CV,1,0,0,0,1,0,1963-09-07,24,14145.0,2444.656,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0
235,300424,1988-08-30,0,SM,0,0,0,1,0,0,1962-12-06,25,9755.0,7143.0,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0.0
236,300426,1988-06-15,0,CV,0,0,1,0,0,1,1962-10-06,25,0.0,0.0,0.33528507,0.0,0.68767726,0,0,1,0,0,0,0,0,1.0
237,300429,1989-02-06,1,NE,1,0,1,0,1,0,1956-01-12,33,14529.0,3380.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
238,300432,1988-11-18,1,IN,1,0,0,0,0,1,1966-03-28,22,13346.0,2444.656,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.5332298
239,300433,1988-01-29,0,CV,0,0,0,1,0,0,1953-05-02,34,12773.0,9.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0
240,300434,1989-02-14,0,SM,0,0,0,0,0,1,1962-02-07,27,24807.0,8386.0,0.21116078,0.0,0.0,1,0,0,1,0,0,0,1,0.0
241,300436,1988-12-06,1,JK,1,1,0,1,0,0,1966-07-06,22,2115.0,0.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,1.0
242,300437,1988-07-28,0,PR,0,0,1,0,0,1,1953-08-15,34,0.0,3000.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0.0
243,300438,1988-10-14,1,HF,1,1,0,0,0,1,1964-08-19,24,243.0,2444.656,0.21116078,1.0,1.0,1,0,1,0,0,0,0,1,1.0
244,300439,1988-02-22,0,LC,0,0,1,0,0,1,1952-05-27,35,150.0,4103.911,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.40733594
245,300440,1988-07-29,1,IN,0,1,0,0,1,0,1961-05-18,27,28249.0,8000.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0.0
246,300441,1989-08-02,1,IN,1,0,0,0,0,1,1962-07-05,27,2865.0,2444.656,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0.5332298
247,300443,1988-01-29,0,IN,0,1,0,0,0,1,1958-07-23,29,0.0,144.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1.0
248,300444,1988-10-19,0,NE,0,1,0,1,0,0,1962-03-05,26,447.0,800.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1.0
249,300446,1988-09-02,0,IN,0,1,0,1,0,0,1957-02-21,31,960.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1.0
250,300448,1988-07-08,0,CV,0,1,0,1,0,0,1941-10-09,46,917.0,2444.656,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0.5332298
251,300451,1989-01-11,1,IN,0,0,1,0,1,0,1958-12-31,30,375.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1.0
252,300454,1989-02-07,1,PR,1,0,1,0,0,1,1960-06-17,28,2359.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,1,1.0
253,300456,1988-06-03,0,JK,0,0,0,0,1,0,1959-05-28,29,22530.0,4800.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.5332298
254,300458,1989-04-12,1,CI,1,0,0,0,0,1,1951-07-21,37,13280.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1.0
255,300460,1989-02-15,0,SM,0,0,1,0,1,0,1948-10-01,40,690.0,16700.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
256,300461,1988-06-21,1,CV,1,0,0,1,0,0,1956-07-12,31,15492.0,2444.656,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0.5332298
257,300462,1988-09-02,1,CC,1,0,1,1,0,0,1941-12-29,46,1215.0,4000.0,1.0,0.0,1.0,0,1,0,0,0,0,1,0,0.0
258,300463,1988-06-17,0,IN,0,1,0,0,1,0,1964-08-05,23,395.0,500.0,0.0,0.0,1.0,1,0,1,0,0,0,0,1,1.0
259,300464,1988-09-09,0,CV,0,0,0,0,1,0,1940-09-15,47,15663.0,2444.656,0.21116078,0.0,0.71640396,0,0,0,0,0,0,1,1,0.5332298
260,300465,1989-03-15,1,MN,0,0,0,1,0,0,1937-12-31,51,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1.0
261,300466,1988-09-21,1,IN,1,0,0,0,0,1,1954-10-27,33,39360.0,12000.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0
262,300467,1988-12-23,0,IN,0,0,0,0,0,1,1952-08-23,36,1938.0,2444.656,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0.5332298
263,300469,1989-08-09,1,IN,1,0,0,0,1,0,1955-04-22,34,12845.0,5000.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
264,300470,1989-01-24,1,NE,0,0,0,1,0,0,1957-12-08,31,634.0,16155.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
265,300472,1989-05-25,0,NE,0,1,0,1,0,0,1965-06-22,23,3846.0,0.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,1.0
266,300473,1989-02-24,0,OK,0,0,0,1,0,0,1947-09-04,41,23628.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,1,1.0
267,300474,1989-01-31,1,LC,1,0,1,0,0,1,1948-06-30,40,42923.0,4252.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
268,300475,1989-03-23,1,LC,1,0,0,0,0,1,1964-07-30,24,0.0,8443.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0.0
269,300476,1988-09-30,1,PR,0,1,0,1,0,0,1954-01-11,34,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,1,1.0
270,300477,1988-10-21,1,OH,1,0,1,0,1,0,1962-04-20,26,56776.0,4103.911,1.0,0.0,1.0,0,0,0,1,0,0,0,1,1.0
271,300478,1989-04-04,1,PR,0,0,0,0,0,1,1949-11-08,39,24524.0,10600.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
272,300481,1988-10-24,1,SM,1,0,1,0,1,0,1954-06-23,34,14362.0,4103.911,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
273,300483,1987-12-17,0,IN,0,0,1,1,0,0,1960-01-23,27,87243.0,200.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0
274,300484,1989-08-04,1,IN,1,0,1,0,0,1,1963-04-11,26,30747.0,12000.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0.0
275,300485,1988-01-25,0,PR,0,0,1,0,1,0,1963-04-26,24,0.0,4103.911,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.40733594
276,300487,1987-12-14,1,PR,1,0,1,0,0,1,1943-02-20,44,62364.0,5000.0,1.0,1.0,1.0,0,1,0,0,0,1,0,0,0.0
277,300488,1988-10-14,1,LC,1,0,0,1,0,0,1956-09-26,32,2614.0,300.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1.0
278,300489,1989-06-29,1,CI,1,1,0,1,0,0,1953-06-04,36,0.0,2444.656,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0.5332298
279,300492,1988-02-12,1,OH,1,1,0,1,0,0,1957-01-08,31,0.0,0.0,0.21116078,0.0,1.0,0,0,0,0,1,0,0,1,1.0
280,300495,1988-10-06,1,JK,1,0,1,1,0,0,1960-08-23,28,31357.0,7200.0,0.0,0.0,1.0,1,0,0,1,0,0,0,1,0.0
281,300497,1989-05-12,1,IN,1,0,0,0,0,1,1924-06-06,64,21204.0,0.0,1.0,0.0,0.71640396,0,0,0,0,0,0,0,0,1.0
282,300498,1988-06-03,0,PR,0,0,1,1,0,0,1959-12-10,28,17194.0,0.0,0.0,1.0,1.0,0,1,0,1,0,0,0,1,1.0
283,300499,1988-08-26,1,JK,1,1,0,0,1,0,1965-08-22,23,1087.0,3826.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1.0
284,300501,1988-12-07,1,CI,1,1,0,1,0,0,1966-09-14,22,90.0,0.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,1.0
285,300502,1989-03-29,0,NE,0,0,1,0,1,0,1966-08-20,22,861.0,1100.0,0.0,1.0,1.0,1,0,1,0,0,0,0,0,0.0
286,300503,1989-08-02,1,IN,1,0,1,0,0,1,1955-03-06,34,49490.0,17000.0,1.0,0.0,1.0,0,0,0,0,1,0,0,1,0.0
287,300504,1988-12-05,0,SM,0,0,1,0,1,0,1963-08-09,25,5199.0,4548.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
288,300506,1989-02-03,1,IN,0,0,0,1,0,0,1925-03-08,63,213.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,1.0
289,300507,1988-12-21,1,CC,0,0,0,1,0,0,1963-11-03,25,15366.0,2444.656,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0.5332298
290,300509,1989-01-31,1,MN,0,0,1,0,1,0,1954-04-16,34,14132.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0
291,300511,1989-01-27,0,IN,0,1,0,0,0,1,1958-12-06,30,1142.0,2444.656,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.5332298
292,300513,1988-11-21,1,NE,0,0,0,1,0,0,1948-06-14,40,2260.0,8340.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0.0
293,300516,1988-09-27,1,SM,1,0,1,1,0,0,1961-09-30,26,51183.0,10000.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0
294,300517,1988-12-22,0,NE,0,0,1,0,1,0,1951-01-03,37,45354.0,7200.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
295,300521,1988-05-11,1,CV,0,0,0,0,1,0,1966-02-02,22,0.0,2444.656,1.0,0.0,1.0,0,0,1,0,0,0,0,0,0.5332298
296,300525,1988-03-03,1,MD,1,0,1,0,1,0,1957-11-23,30,79278.0,6516.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
297,300526,1989-05-10,1,CI,1,0,1,0,1,0,1960-10-17,28,69042.0,19000.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0.40733594
298,300527,1988-09-07,0,CC,0,0,0,1,0,0,1944-01-10,44,0.0,16000.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
299,300528,1988-01-26,0,CV,0,0,1,0,0,1,1965-08-06,22,22437.0,4103.911,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
300,300529,1988-01-13,1,IN,0,0,1,0,1,0,1926-10-24,61,34373.0,6240.0,1.0,0.0,1.0,0,0,0,0,0,0,0,1,0.0
301,300531,1988-10-19,1,NE,1,0,1,1,0,0,1962-01-31,26,3379.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,1.0
302,300533,1988-03-21,1,IN,1,0,1,0,1,0,1964-01-02,24,46443.0,3588.0,0.0,0.0,0.68767726,0,0,1,0,0,0,0,0,0.0
303,300535,1989-05-26,0,LC,0,0,0,1,0,0,1961-03-25,28,2036.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1.0
304,300539,1988-11-22,1,PR,1,0,1,0,0,1,1950-03-24,38,25767.0,2000.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
305,300541,1988-04-11,1,PR,0,0,1,0,1,0,1958-01-13,30,24888.0,700.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0
306,300543,1988-11-11,0,IN,0,1,0,0,0,1,1958-07-20,30,75.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1.0
307,300545,1988-03-15,1,JK,1,0,0,0,1,0,1942-03-06,46,20058.0,7630.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1.0
308,300548,1988-03-15,1,JK,1,0,1,1,0,0,1961-02-07,27,3594.0,1080.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1.0
309,300549,1988-04-29,0,JK,0,0,1,1,0,0,1958-08-25,29,63423.0,4000.0,0.0,0.0,1.0,1,0,0,1,0,0,0,1,0.0
310,300552,1988-05-17,1,JK,1,0,1,1,0,0,1943-12-24,44,24606.0,600.0,0.0,0.0,1.0,0,0,0,0,0,1,0,1,0.0
311,300553,1989-06-14,0,NE,1,1,0,0,1,0,1942-03-16,47,18975.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,1,1,1.0
312,300554,1988-09-16,1,OK,0,0,0,0,0,1,1932-08-25,56,0.0,2444.656,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0.5332298
313,300555,1988-05-05,1,MD,1,0,0,0,1,0,1965-10-12,22,20751.0,7000.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0.0
314,300557,1988-07-21,1,HF,0,0,0,0,0,1,1956-12-04,31,31765.0,4800.0,0.21116078,0.0,1.0,0,0,0,0,1,0,0,0,0.0
315,300558,1988-11-02,1,JK,1,1,0,0,1,0,1959-01-02,29,15302.0,1000.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,1.0
316,300560,1989-02-10,1,SM,1,0,1,0,1,0,1960-09-27,28,12327.0,1000.0,0.33528507,0.0,0.0,0,0,0,1,0,0,0,0,0.0
317,300564,1989-02-17,1,IN,0,0,0,0,1,0,1960-07-31,28,11115.0,2444.656,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.5332298
318,300565,1989-05-17,0,NE,0,1,0,0,0,1,1965-05-19,23,306.0,0.0,0.0,1.0,1.0,1,0,1,0,0,0,0,0,1.0
319,300566,1989-06-22,1,IN,0,0,0,0,1,0,1945-06-07,44,17127.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1.0
320,300567,1988-02-16,1,CV,1,0,0,0,0,1,1954-02-22,33,18374.0,2900.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0.0
321,300568,1988-10-25,1,CC,1,0,1,0,1,0,1966-08-02,22,22698.0,4103.911,0.0,0.0,0.68767726,0,0,1,0,0,0,0,0,0.40733594
322,300571,1989-03-22,0,LC,0,0,1,0,0,1,1966-04-15,22,68820.0,13000.0,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0.0
323,300572,1988-10-31,1,PR,1,1,0,0,0,1,1965-05-15,23,0.0,6600.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0
324,300574,1988-07-29,0,JC,0,0,0,1,0,0,1953-01-17,35,38945.0,9000.0,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0.0
325,300575,1988-07-14,0,JC,0,0,0,0,0,1,1964-12-12,23,28804.0,3000.0,0.0,0.0,1.0,1,0,1,0,0,0,0,1,0.0
326,300576,1989-02-28,1,OK,1,0,0,1,0,0,1961-05-13,27,14625.0,0.0,1.0,0.0,1.0,0,0,0,1,0,0,0,1,1.0
327,300577,1989-04-26,0,CI,0,0,1,0,1,0,1949-09-08,39,46253.0,6500.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1.0
328,300578,1989-09-20,0,PR,0,1,0,0,0,1,1953-01-25,36,0.0,0.0,0.21116078,0.0,0.71640396,0,1,0,0,0,1,0,1,1.0
329,300579,1988-01-29,0,IN,0,1,0,0,1,0,1957-01-06,31,26040.0,300.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1.0
330,300581,1988-12-23,1,NE,0,0,1,0,1,0,1949-06-04,39,41031.0,2411.0,0.0,0.0,1.0,0,0,0,0,0,1,0,1,1.0
331,300586,1989-03-31,1,MN,0,0,0,0,1,0,1960-11-16,28,8775.0,600.0,0.0,1.0,0.0,0,1,0,1,0,0,0,0,1.0
332,300589,1988-09-08,1,CC,1,0,1,0,1,0,1957-06-11,31,321.0,2000.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,1.0
333,300590,1989-06-19,1,LC,1,0,1,1,0,0,1953-08-17,35,30837.0,6711.0,1.0,0.0,0.68767726,0,0,0,0,1,0,0,1,0.0
334,300591,1988-02-24,0,PR,0,0,1,0,0,1,1964-10-10,23,954.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0
335,300593,1989-01-24,0,SM,0,0,0,1,0,0,1964-06-22,24,5737.0,4641.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
336,300594,1988-06-08,1,LC,1,0,1,0,0,1,1949-04-10,39,82217.0,24000.0,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0.0
337,300596,1988-05-19,1,JK,1,0,1,1,0,0,1950-01-03,38,21616.0,400.0,0.0,0.0,1.0,1,0,0,0,0,1,0,1,1.0
338,300598,1988-08-05,1,IN,1,0,1,0,0,1,1959-05-28,29,80166.0,2200.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,1.0
339,300599,1988-03-07,1,PR,0,1,0,0,0,1,1958-12-17,29,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1.0
340,300600,1988-10-14,1,IN,1,1,0,0,0,1,1960-07-30,28,6821.0,160.0,0.0,0.0,1.0,1,0,0,1,0,0,0,1,0.5332298
341,300603,1988-03-17,0,PR,0,0,0,0,1,0,1958-03-04,30,18501.0,400.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1.0
342,300605,1988-07-27,1,JK,0,0,0,0,1,0,1963-04-02,25,0.0,260.0,1.0,0.0,1.0,1,0,1,0,0,0,0,0,1.0
343,300606,1988-05-19,0,MD,0,0,0,1,0,0,1936-02-05,52,16332.0,4848.0,0.0,0.0,1.0,0,0,0,0,0,0,1,1,0.0
344,300607,1989-02-21,0,SM,0,0,0,0,0,1,1949-10-01,39,29452.0,2003.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
